region,technology,city,state,value,match_method,distance_km
p90,Nuclear_Nuclear,Atlanta,Georgia,1.04,nearest_same_state,263.61
p90,Nuclear_Nuclear - Large,Atlanta,Georgia,1.04,nearest_same_state,263.61
p90,Nuclear_SMR,Atlanta,Georgia,1.02,nearest_same_state,263.61
p90,Nuclear_Nuclear - Small,Atlanta,Georgia,1.02,nearest_same_state,263.61
p90,Geothermal,Atlanta,Georgia,,nearest_same_state,263.61
p90,Hydropower,Atlanta,Georgia,,nearest_same_state,263.61
p90,Pumped Storage Hydropower,Atlanta,Georgia,,nearest_same_state,263.61
p90,LandBasedWind,Atlanta,Georgia,1.01,nearest_same_state,263.61
p90,Onshore Wind Repowering/Retrofit,Atlanta,Georgia,1.01,nearest_same_state,263.61
p90,OffshoreWind,Atlanta,Georgia,1.02,nearest_same_state,263.61
p90,UtilityPV,Atlanta,Georgia,1.0,nearest_same_state,263.61
p90,Solar PV w/ Single Axis Tracking + AC Coupled Battery Storage,Atlanta,Georgia,1.01,nearest_same_state,263.61
p90,"Solar PV, Single-Axis Tracking (1.6 ILR) with Battery Hybrid",Atlanta,Georgia,1.01,nearest_same_state,263.61
p90,Battery_,Atlanta,Georgia,1.02,nearest_same_state,263.61
p90,Utility-Scale Battery Storage,Atlanta,Georgia,1.02,nearest_same_state,263.61
p91,Coal_new,Tallahassee,Florida,0.94,nearest_same_state,164.13
p91,Coal_95%-CCS,Tallahassee,Florida,0.93,nearest_same_state,164.13
p91,Coal_99%-CCS,Tallahassee,Florida,0.93,nearest_same_state,164.13
p91,Coal_Retrofits_95%-CCS,Tallahassee,Florida,0.93,nearest_same_state,164.13
p91,Coal_Retrofits_90%-CCS,Tallahassee,Florida,0.93,nearest_same_state,164.13
p91,Combustion Turbine - Simple Cycle (Aeroderivative),Tallahassee,Florida,0.97,nearest_same_state,164.13
p91,NaturalGas_Combustion Turbine,Tallahassee,Florida,0.96,nearest_same_state,164.13
p91,NaturalGas_F-Frame CT,Tallahassee,Florida,0.96,nearest_same_state,164.13
p91,NaturalGas_Combined Cycle 2-on-1,Tallahassee,Florida,0.95,nearest_same_state,164.13
p91,NaturalGas_F-Frame CC,Tallahassee,Florida,0.95,nearest_same_state,164.13
p91,NaturalGas_H-Frame CC,Tallahassee,Florida,0.95,nearest_same_state,164.13
p91,NaturalGas_Combined Cycle 1-on-1,Tallahassee,Florida,0.95,nearest_same_state,164.13
p91,NaturalGas_Combined Cycle 1-on-1 (H-Frame) 95% CCS,Tallahassee,Florida,0.94,nearest_same_state,164.13
p91,NaturalGas_Combined Cycle 1-on-1 (H-Frame) 97% CCS,Tallahassee,Florida,0.94,nearest_same_state,164.13
p91,NaturalGas_Combined Cycle 2-on-1 (F-Frame) 95% CCS,Tallahassee,Florida,0.94,nearest_same_state,164.13
p91,NaturalGas_Combined Cycle 2-on-1 (F-Frame) 97% CCS,Tallahassee,Florida,0.94,nearest_same_state,164.13
p91,NaturalGas_Combined Cycle 2-on-1 (H-Frame) 95% CCS,Tallahassee,Florida,0.94,nearest_same_state,164.13
p91,NaturalGas_Combined Cycle 2-on-1 (H-Frame) 97% CCS,Tallahassee,Florida,0.94,nearest_same_state,164.13
p91,NaturalGas_F-Frame CC 95% CCS,Tallahassee,Florida,0.94,nearest_same_state,164.13
p91,NaturalGas_H-Frame CC 95% CCS,Tallahassee,Florida,0.94,nearest_same_state,164.13
p91,NaturalGas_F-Frame CC 97% CCS,Tallahassee,Florida,0.94,nearest_same_state,164.13
p91,NaturalGas_H-Frame CC 97% CCS,Tallahassee,Florida,0.94,nearest_same_state,164.13
p91,Biopower_Dedicated,Tallahassee,Florida,0.94,nearest_same_state,164.13
p91,Nuclear_Nuclear,Tallahassee,Florida,0.97,nearest_same_state,164.13
p91,Nuclear_Nuclear - Large,Tallahassee,Florida,0.97,nearest_same_state,164.13
p91,Nuclear_SMR,Tallahassee,Florida,0.97,nearest_same_state,164.13
p91,Nuclear_Nuclear - Small,Tallahassee,Florida,0.97,nearest_same_state,164.13
p91,Geothermal,Tallahassee,Florida,,nearest_same_state,164.13
p91,Hydropower,Tallahassee,Florida,,nearest_same_state,164.13
p91,Pumped Storage Hydropower,Tallahassee,Florida,,nearest_same_state,164.13
p91,LandBasedWind,Tallahassee,Florida,0.96,nearest_same_state,164.13
p91,Onshore Wind Repowering/Retrofit,Tallahassee,Florida,0.98,nearest_same_state,164.13
p91,OffshoreWind,Tallahassee,Florida,,nearest_same_state,164.13
p91,UtilityPV,Tallahassee,Florida,0.97,nearest_same_state,164.13
p91,Solar PV w/ Single Axis Tracking + AC Coupled Battery Storage,Tallahassee,Florida,0.98,nearest_same_state,164.13
p91,"Solar PV, Single-Axis Tracking (1.6 ILR) with Battery Hybrid",Tallahassee,Florida,0.98,nearest_same_state,164.13
p91,Battery_,Tallahassee,Florida,0.99,nearest_same_state,164.13
p91,Utility-Scale Battery Storage,Tallahassee,Florida,0.99,nearest_same_state,164.13
p92,Coal_new,Nashville,Tennessee,0.99,within,0.0
p92,Coal_95%-CCS,Nashville,Tennessee,0.99,within,0.0
p92,Coal_99%-CCS,Nashville,Tennessee,0.99,within,0.0
p92,Coal_Retrofits_95%-CCS,Nashville,Tennessee,0.99,within,0.0
p92,Coal_Retrofits_90%-CCS,Nashville,Tennessee,0.99,within,0.0
p92,Combustion Turbine - Simple Cycle (Aeroderivative),Nashville,Tennessee,1.0,within,0.0
p92,NaturalGas_Combustion Turbine,Nashville,Tennessee,1.0,within,0.0
p92,NaturalGas_F-Frame CT,Nashville,Tennessee,1.0,within,0.0
p92,NaturalGas_Combined Cycle 2-on-1,Nashville,Tennessee,0.99,within,0.0
p92,NaturalGas_F-Frame CC,Nashville,Tennessee,0.99,within,0.0
p92,NaturalGas_H-Frame CC,Nashville,Tennessee,0.99,within,0.0
p92,NaturalGas_Combined Cycle 1-on-1,Nashville,Tennessee,0.99,within,0.0
p92,NaturalGas_Combined Cycle 1-on-1 (H-Frame) 95% CCS,Nashville,Tennessee,0.99,within,0.0
p92,NaturalGas_Combined Cycle 1-on-1 (H-Frame) 97% CCS,Nashville,Tennessee,0.99,within,0.0
p92,NaturalGas_Combined Cycle 2-on-1 (F-Frame) 95% CCS,Nashville,Tennessee,0.99,within,0.0
p92,NaturalGas_Combined Cycle 2-on-1 (F-Frame) 97% CCS,Nashville,Tennessee,0.99,within,0.0
p92,NaturalGas_Combined Cycle 2-on-1 (H-Frame) 95% CCS,Nashville,Tennessee,0.99,within,0.0
p92,NaturalGas_Combined Cycle 2-on-1 (H-Frame) 97% CCS,Nashville,Tennessee,0.99,within,0.0
p92,NaturalGas_F-Frame CC 95% CCS,Nashville,Tennessee,0.99,within,0.0
p92,NaturalGas_H-Frame CC 95% CCS,Nashville,Tennessee,0.99,within,0.0
p92,NaturalGas_F-Frame CC 97% CCS,Nashville,Tennessee,0.99,within,0.0
p92,NaturalGas_H-Frame CC 97% CCS,Nashville,Tennessee,0.99,within,0.0
p92,Biopower_Dedicated,Nashville,Tennessee,0.99,within,0.0
p92,Nuclear_Nuclear,Nashville,Tennessee,1.06,within,0.0
p92,Nuclear_Nuclear - Large,Nashville,Tennessee,1.06,within,0.0
p92,Nuclear_SMR,Nashville,Tennessee,1.02,within,0.0
p92,Nuclear_Nuclear - Small,Nashville,Tennessee,1.02,within,0.0
p92,Geothermal,Nashville,Tennessee,,within,0.0
p92,Hydropower,Nashville,Tennessee,,within,0.0
p92,Pumped Storage Hydropower,Nashville,Tennessee,,within,0.0
p92,LandBasedWind,Nashville,Tennessee,1.02,within,0.0
p92,Onshore Wind Repowering/Retrofit,Nashville,Tennessee,1.02,within,0.0
p92,OffshoreWind,Nashville,Tennessee,,within,0.0
p92,UtilityPV,Nashville,Tennessee,1.0,within,0.0
p92,Solar PV w/ Single Axis Tracking + AC Coupled Battery Storage,Nashville,Tennessee,1.01,within,0.0
p92,"Solar PV, Single-Axis Tracking (1.6 ILR) with Battery Hybrid",Nashville,Tennessee,1.01,within,0.0
p92,Battery_,Nashville,Tennessee,1.04,within,0.0
p92,Utility-Scale Battery Storage,Nashville,Tennessee,1.04,within,0.0
p93,Coal_new,Nashville,Tennessee,0.99,nearest_same_state,85.69
p93,Coal_95%-CCS,Nashville,Tennessee,0.99,nearest_same_state,85.69
p93,Coal_99%-CCS,Nashville,Tennessee,0.99,nearest_same_state,85.69
p93,Coal_Retrofits_95%-CCS,Nashville,Tennessee,0.99,nearest_same_state,85.69
p93,Coal_Retrofits_90%-CCS,Nashville,Tennessee,0.99,nearest_same_state,85.69
p93,Combustion Turbine - Simple Cycle (Aeroderivative),Nashville,Tennessee,1.0,nearest_same_state,85.69
p93,NaturalGas_Combustion Turbine,Nashville,Tennessee,1.0,nearest_same_state,85.69
p93,NaturalGas_F-Frame CT,Nashville,Tennessee,1.0,nearest_same_state,85.69
p93,NaturalGas_Combined Cycle 2-on-1,Nashville,Tennessee,0.99,nearest_same_state,85.69
p93,NaturalGas_F-Frame CC,Nashville,Tennessee,0.99,nearest_same_state,85.69
p93,NaturalGas_H-Frame CC,Nashville,Tennessee,0.99,nearest_same_state,85.69
p93,NaturalGas_Combined Cycle 1-on-1,Nashville,Tennessee,0.99,nearest_same_state,85.69
p93,NaturalGas_Combined Cycle 1-on-1 (H-Frame) 95% CCS,Nashville,Tennessee,0.99,nearest_same_state,85.69
p93,NaturalGas_Combined Cycle 1-on-1 (H-Frame) 97% CCS,Nashville,Tennessee,0.99,nearest_same_state,85.69
p93,NaturalGas_Combined Cycle 2-on-1 (F-Frame) 95% CCS,Nashville,Tennessee,0.99,nearest_same_state,85.69
p93,NaturalGas_Combined Cycle 2-on-1 (F-Frame) 97% CCS,Nashville,Tennessee,0.99,nearest_same_state,85.69
p93,NaturalGas_Combined Cycle 2-on-1 (H-Frame) 95% CCS,Nashville,Tennessee,0.99,nearest_same_state,85.69
p93,NaturalGas_Combined Cycle 2-on-1 (H-Frame) 97% CCS,Nashville,Tennessee,0.99,nearest_same_state,85.69
p93,NaturalGas_F-Frame CC 95% CCS,Nashville,Tennessee,0.99,nearest_same_state,85.69
p93,NaturalGas_H-Frame CC 95% CCS,Nashville,Tennessee,0.99,nearest_same_state,85.69
p93,NaturalGas_F-Frame CC 97% CCS,Nashville,Tennessee,0.99,nearest_same_state,85.69
p93,NaturalGas_H-Frame CC 97% CCS,Nashville,Tennessee,0.99,nearest_same_state,85.69
p93,Biopower_Dedicated,Nashville,Tennessee,0.99,nearest_same_state,85.69
p93,Nuclear_Nuclear,Nashville,Tennessee,1.06,nearest_same_state,85.69
p93,Nuclear_Nuclear - Large,Nashville,Tennessee,1.06,nearest_same_state,85.69
p93,Nuclear_SMR,Nashville,Tennessee,1.02,nearest_same_state,85.69
p93,Nuclear_Nuclear - Small,Nashville,Tennessee,1.02,nearest_same_state,85.69
p93,Geothermal,Nashville,Tennessee,,nearest_same_state,85.69
p93,Hydropower,Nashville,Tennessee,,nearest_same_state,85.69
p93,Pumped Storage Hydropower,Nashville,Tennessee,,nearest_same_state,85.69
p93,LandBasedWind,Nashville,Tennessee,1.02,nearest_same_state,85.69
p93,Onshore Wind Repowering/Retrofit,Nashville,Tennessee,1.02,nearest_same_state,85.69
p93,OffshoreWind,Nashville,Tennessee,,nearest_same_state,85.69
p93,UtilityPV,Nashville,Tennessee,1.0,nearest_same_state,85.69
p93,Solar PV w/ Single Axis Tracking + AC Coupled Battery Storage,Nashville,Tennessee,1.01,nearest_same_state,85.69
p93,"Solar PV, Single-Axis Tracking (1.6 ILR) with Battery Hybrid",Nashville,Tennessee,1.01,nearest_same_state,85.69
p93,Battery_,Nashville,Tennessee,1.04,nearest_same_state,85.69
p93,Utility-Scale Battery Storage,Nashville,Tennessee,1.04,nearest_same_state,85.69
p94,Coal_new,Atlanta,Georgia,1.02,within,0.0
p94,Coal_95%-CCS,Atlanta,Georgia,1.02,within,0.0
p94,Coal_99%-CCS,Atlanta,Georgia,1.02,within,0.0
p94,Coal_Retrofits_95%-CCS,Atlanta,Georgia,1.02,within,0.0
p94,Coal_Retrofits_90%-CCS,Atlanta,Georgia,1.02,within,0.0
p94,Combustion Turbine - Simple Cycle (Aeroderivative),Atlanta,Georgia,1.0,within,0.0
p94,NaturalGas_Combustion Turbine,Atlanta,Georgia,1.0,within,0.0
p94,NaturalGas_F-Frame CT,Atlanta,Georgia,1.0,within,0.0
p94,NaturalGas_Combined Cycle 2-on-1,Atlanta,Georgia,1.0,within,0.0
p94,NaturalGas_F-Frame CC,Atlanta,Georgia,1.0,within,0.0
p94,NaturalGas_H-Frame CC,Atlanta,Georgia,1.0,within,0.0
p94,NaturalGas_Combined Cycle 1-on-1,Atlanta,Georgia,1.0,within,0.0
p94,NaturalGas_Combined Cycle 1-on-1 (H-Frame) 95% CCS,Atlanta,Georgia,1.0,within,0.0
p94,NaturalGas_Combined Cycle 1-on-1 (H-Frame) 97% CCS,Atlanta,Georgia,1.0,within,0.0
p94,NaturalGas_Combined Cycle 2-on-1 (F-Frame) 95% CCS,Atlanta,Georgia,1.0,within,0.0
p94,NaturalGas_Combined Cycle 2-on-1 (F-Frame) 97% CCS,Atlanta,Georgia,1.0,within,0.0
p94,NaturalGas_Combined Cycle 2-on-1 (H-Frame) 95% CCS,Atlanta,Georgia,1.0,within,0.0
p94,NaturalGas_Combined Cycle 2-on-1 (H-Frame) 97% CCS,Atlanta,Georgia,1.0,within,0.0
p94,NaturalGas_F-Frame CC 95% CCS,Atlanta,Georgia,1.0,within,0.0
p94,NaturalGas_H-Frame CC 95% CCS,Atlanta,Georgia,1.0,within,0.0
p94,NaturalGas_F-Frame CC 97% CCS,Atlanta,Georgia,1.0,within,0.0
p94,NaturalGas_H-Frame CC 97% CCS,Atlanta,Georgia,1.0,within,0.0
p94,Biopower_Dedicated,Atlanta,Georgia,1.0,within,0.0
p94,Nuclear_Nuclear,Atlanta,Georgia,1.04,within,0.0
p94,Nuclear_Nuclear - Large,Atlanta,Georgia,1.04,within,0.0
p94,Nuclear_SMR,Atlanta,Georgia,1.02,within,0.0
p94,Nuclear_Nuclear - Small,Atlanta,Georgia,1.02,within,0.0
p94,Geothermal,Atlanta,Georgia,,within,0.0
p94,Hydropower,Atlanta,Georgia,,within,0.0
p94,Pumped Storage Hydropower,Atlanta,Georgia,,within,0.0
p94,LandBasedWind,Atlanta,Georgia,1.01,within,0.0
p94,Onshore Wind Repowering/Retrofit,Atlanta,Georgia,1.01,within,0.0
p94,OffshoreWind,Atlanta,Georgia,1.02,within,0.0
p94,UtilityPV,Atlanta,Georgia,1.0,within,0.0
p94,Solar PV w/ Single Axis Tracking + AC Coupled Battery Storage,Atlanta,Georgia,1.01,within,0.0
p94,"Solar PV, Single-Axis Tracking (1.6 ILR) with Battery Hybrid",Atlanta,Georgia,1.01,within,0.0
p94,Battery_,Atlanta,Georgia,1.02,within,0.0
p94,Utility-Scale Battery Storage,Atlanta,Georgia,1.02,within,0.0
p95,Coal_new,Charlotte,North Carolina,0.98,nearest_same_state,117.96
p95,Coal_95%-CCS,Charlotte,North Carolina,0.98,nearest_same_state,117.96
p95,Coal_99%-CCS,Charlotte,North Carolina,0.98,nearest_same_state,117.96
p95,Coal_Retrofits_95%-CCS,Charlotte,North Carolina,0.98,nearest_same_state,117.96
p95,Coal_Retrofits_90%-CCS,Charlotte,North Carolina,0.98,nearest_same_state,117.96
p95,Combustion Turbine - Simple Cycle (Aeroderivative),Charlotte,North Carolina,0.99,nearest_same_state,117.96
p95,NaturalGas_Combustion Turbine,Charlotte,North Carolina,0.99,nearest_same_state,117.96
p95,NaturalGas_F-Frame CT,Charlotte,North Carolina,0.99,nearest_same_state,117.96
p95,NaturalGas_Combined Cycle 2-on-1,Charlotte,North Carolina,0.98,nearest_same_state,117.96
p95,NaturalGas_F-Frame CC,Charlotte,North Carolina,0.98,nearest_same_state,117.96
p95,NaturalGas_H-Frame CC,Charlotte,North Carolina,0.98,nearest_same_state,117.96
p95,NaturalGas_Combined Cycle 1-on-1,Charlotte,North Carolina,0.98,nearest_same_state,117.96
p95,NaturalGas_Combined Cycle 1-on-1 (H-Frame) 95% CCS,Charlotte,North Carolina,0.98,nearest_same_state,117.96
p95,NaturalGas_Combined Cycle 1-on-1 (H-Frame) 97% CCS,Charlotte,North Carolina,0.98,nearest_same_state,117.96
p95,NaturalGas_Combined Cycle 2-on-1 (F-Frame) 95% CCS,Charlotte,North Carolina,0.98,nearest_same_state,117.96
p95,NaturalGas_Combined Cycle 2-on-1 (F-Frame) 97% CCS,Charlotte,North Carolina,0.98,nearest_same_state,117.96
p95,NaturalGas_Combined Cycle 2-on-1 (H-Frame) 95% CCS,Charlotte,North Carolina,0.98,nearest_same_state,117.96
p95,NaturalGas_Combined Cycle 2-on-1 (H-Frame) 97% CCS,Charlotte,North Carolina,0.98,nearest_same_state,117.96
p95,NaturalGas_F-Frame CC 95% CCS,Charlotte,North Carolina,0.98,nearest_same_state,117.96
p95,NaturalGas_H-Frame CC 95% CCS,Charlotte,North Carolina,0.98,nearest_same_state,117.96
p95,NaturalGas_F-Frame CC 97% CCS,Charlotte,North Carolina,0.98,nearest_same_state,117.96
p95,NaturalGas_H-Frame CC 97% CCS,Charlotte,North Carolina,0.98,nearest_same_state,117.96
p95,Biopower_Dedicated,Charlotte,North Carolina,0.98,nearest_same_state,117.96
p95,Nuclear_Nuclear,Charlotte,North Carolina,0.99,nearest_same_state,117.96
p95,Nuclear_Nuclear - Large,Charlotte,North Carolina,0.99,nearest_same_state,117.96
p95,Nuclear_SMR,Charlotte,North Carolina,0.99,nearest_same_state,117.96
p95,Nuclear_Nuclear - Small,Charlotte,North Carolina,0.99,nearest_same_state,117.96
p95,Geothermal,Charlotte,North Carolina,,nearest_same_state,117.96
p95,Hydropower,Charlotte,North Carolina,,nearest_same_state,117.96
p95,Pumped Storage Hydropower,Charlotte,North Carolina,,nearest_same_state,117.96
p95,LandBasedWind,Charlotte,North Carolina,0.99,nearest_same_state,117.96
p95,Onshore Wind Repowering/Retrofit,Charlotte,North Carolina,0.99,nearest_same_state,117.96
p95,OffshoreWind,Charlotte,North Carolina,0.99,nearest_same_state,117.96
p95,UtilityPV,Charlotte,North Carolina,0.99,nearest_same_state,117.96
p95,Solar PV w/ Single Axis Tracking + AC Coupled Battery Storage,Charlotte,North Carolina,0.99,nearest_same_state,117.96
p95,"Solar PV, Single-Axis Tracking (1.6 ILR) with Battery Hybrid",Charlotte,North Carolina,0.99,nearest_same_state,117.96
p95,Battery_,Charlotte,North Carolina,1.0,nearest_same_state,117.96
p95,Utility-Scale Battery Storage,Charlotte,North Carolina,1.0,nearest_same_state,117.96
p96,Coal_new,Charleston,South Carolina,0.95,within,0.0
p96,Coal_95%-CCS,Charleston,South Carolina,0.96,within,0.0
p96,Coal_99%-CCS,Charleston,South Carolina,0.96,within,0.0
p96,Coal_Retrofits_95%-CCS,Charleston,South Carolina,0.96,within,0.0
p96,Coal_Retrofits_90%-CCS,Charleston,South Carolina,0.96,within,0.0
p96,Combustion Turbine - Simple Cycle (Aeroderivative),Charleston,South Carolina,0.98,within,0.0
p96,NaturalGas_Combustion Turbine,Charleston,South Carolina,0.97,within,0.0
p96,NaturalGas_F-Frame CT,Charleston,South Carolina,0.97,within,0.0
p96,NaturalGas_Combined Cycle 2-on-1,Charleston,South Carolina,0.96,within,0.0
p96,NaturalGas_F-Frame CC,Charleston,South Carolina,0.96,within,0.0
p96,NaturalGas_H-Frame CC,Charleston,South Carolina,0.96,within,0.0
p96,NaturalGas_Combined Cycle 1-on-1,Charleston,South Carolina,0.96,within,0.0
p96,NaturalGas_Combined Cycle 1-on-1 (H-Frame) 95% CCS,Charleston,South Carolina,0.94,within,0.0
p96,NaturalGas_Combined Cycle 1-on-1 (H-Frame) 97% CCS,Charleston,South Carolina,0.94,within,0.0
p96,NaturalGas_Combined Cycle 2-on-1 (F-Frame) 95% CCS,Charleston,South Carolina,0.94,within,0.0
p96,NaturalGas_Combined Cycle 2-on-1 (F-Frame) 97% CCS,Charleston,South Carolina,0.94,within,0.0
p96,NaturalGas_Combined Cycle 2-on-1 (H-Frame) 95% CCS,Charleston,South Carolina,0.94,within,0.0
p96,NaturalGas_Combined Cycle 2-on-1 (H-Frame) 97% CCS,Charleston,South Carolina,0.94,within,0.0
p96,NaturalGas_F-Frame CC 95% CCS,Charleston,South Carolina,0.94,within,0.0
p96,NaturalGas_H-Frame CC 95% CCS,Charleston,South Carolina,0.94,within,0.0
p96,NaturalGas_F-Frame CC 97% CCS,Charleston,South Carolina,0.94,within,0.0
p96,NaturalGas_H-Frame CC 97% CCS,Charleston,South Carolina,0.94,within,0.0
p96,Biopower_Dedicated,Charleston,South Carolina,0.94,within,0.0
p96,Nuclear_Nuclear,Charleston,South Carolina,1.09,within,0.0
p96,Nuclear_Nuclear - Large,Charleston,South Carolina,1.09,within,0.0
p96,Nuclear_SMR,Charleston,South Carolina,1.02,within,0.0
p96,Nuclear_Nuclear - Small,Charleston,South Carolina,1.02,within,0.0
p96,Geothermal,Charleston,South Carolina,,within,0.0
p96,Hydropower,Charleston,South Carolina,,within,0.0
p96,Pumped Storage Hydropower,Charleston,South Carolina,,within,0.0
p96,LandBasedWind,Charleston,South Carolina,1.01,within,0.0
p96,Onshore Wind Repowering/Retrofit,Charleston,South Carolina,1.03,within,0.0
p96,OffshoreWind,Charleston,South Carolina,1.04,within,0.0
p96,UtilityPV,Charleston,South Carolina,0.98,within,0.0
p96,Solar PV w/ Single Axis Tracking + AC Coupled Battery Storage,Charleston,South Carolina,1.01,within,0.0
p96,"Solar PV, Single-Axis Tracking (1.6 ILR) with Battery Hybrid",Charleston,South Carolina,1.0,within,0.0
p96,Battery_,Charleston,South Carolina,1.07,within,0.0
p96,Utility-Scale Battery Storage,Charleston,South Carolina,1.07,within,0.0
p97,Coal_new,Charlotte,North Carolina,0.98,within,0.0
p97,Coal_95%-CCS,Charlotte,North Carolina,0.98,within,0.0
p97,Coal_99%-CCS,Charlotte,North Carolina,0.98,within,0.0
p97,Coal_Retrofits_95%-CCS,Charlotte,North Carolina,0.98,within,0.0
p97,Coal_Retrofits_90%-CCS,Charlotte,North Carolina,0.98,within,0.0
p97,Combustion Turbine - Simple Cycle (Aeroderivative),Charlotte,North Carolina,0.99,within,0.0
p97,NaturalGas_Combustion Turbine,Charlotte,North Carolina,0.99,within,0.0
p97,NaturalGas_F-Frame CT,Charlotte,North Carolina,0.99,within,0.0
p97,NaturalGas_Combined Cycle 2-on-1,Charlotte,North Carolina,0.98,within,0.0
p97,NaturalGas_F-Frame CC,Charlotte,North Carolina,0.98,within,0.0
p97,NaturalGas_H-Frame CC,Charlotte,North Carolina,0.98,within,0.0
p97,NaturalGas_Combined Cycle 1-on-1,Charlotte,North Carolina,0.98,within,0.0
p97,NaturalGas_Combined Cycle 1-on-1 (H-Frame) 95% CCS,Charlotte,North Carolina,0.98,within,0.0
p97,NaturalGas_Combined Cycle 1-on-1 (H-Frame) 97% CCS,Charlotte,North Carolina,0.98,within,0.0
p97,NaturalGas_Combined Cycle 2-on-1 (F-Frame) 95% CCS,Charlotte,North Carolina,0.98,within,0.0
p97,NaturalGas_Combined Cycle 2-on-1 (F-Frame) 97% CCS,Charlotte,North Carolina,0.98,within,0.0
p97,NaturalGas_Combined Cycle 2-on-1 (H-Frame) 95% CCS,Charlotte,North Carolina,0.98,within,0.0
p97,NaturalGas_Combined Cycle 2-on-1 (H-Frame) 97% CCS,Charlotte,North Carolina,0.98,within,0.0
p97,NaturalGas_F-Frame CC 95% CCS,Charlotte,North Carolina,0.98,within,0.0
p97,NaturalGas_H-Frame CC 95% CCS,Charlotte,North Carolina,0.98,within,0.0
p97,NaturalGas_F-Frame CC 97% CCS,Charlotte,North Carolina,0.98,within,0.0
p97,NaturalGas_H-Frame CC 97% CCS,Charlotte,North Carolina,0.98,within,0.0
p97,Biopower_Dedicated,Charlotte,North Carolina,0.98,within,0.0
p97,Nuclear_Nuclear,Charlotte,North Carolina,0.99,within,0.0
p97,Nuclear_Nuclear - Large,Charlotte,North Carolina,0.99,within,0.0
p97,Nuclear_SMR,Charlotte,North Carolina,0.99,within,0.0
p97,Nuclear_Nuclear - Small,Charlotte,North Carolina,0.99,within,0.0
p97,Geothermal,Charlotte,North Carolina,,within,0.0
p97,Hydropower,Charlotte,North Carolina,,within,0.0
p97,Pumped Storage Hydropower,Charlotte,North Carolina,,within,0.0
p97,LandBasedWind,Charlotte,North Carolina,0.99,within,0.0
p97,Onshore Wind Repowering/Retrofit,Charlotte,North Carolina,0.99,within,0.0
p97,OffshoreWind,Charlotte,North Carolina,0.99,within,0.0
p97,UtilityPV,Charlotte,North Carolina,0.99,within,0.0
p97,Solar PV w/ Single Axis Tracking + AC Coupled Battery Storage,Charlotte,North Carolina,0.99,within,0.0
p97,"Solar PV, Single-Axis Tracking (1.6 ILR) with Battery Hybrid",Charlotte,North Carolina,0.99,within,0.0
p97,Battery_,Charlotte,North Carolina,1.0,within,0.0
p97,Utility-Scale Battery Storage,Charlotte,North Carolina,1.0,within,0.0
p98,Coal_new,Charlotte,North Carolina,0.98,nearest_same_state,244.83
p98,Coal_95%-CCS,Charlotte,North Carolina,0.98,nearest_same_state,244.83
p98,Coal_99%-CCS,Charlotte,North Carolina,0.98,nearest_same_state,244.83
p98,Coal_Retrofits_95%-CCS,Charlotte,North Carolina,0.98,nearest_same_state,244.83
p98,Coal_Retrofits_90%-CCS,Charlotte,North Carolina,0.98,nearest_same_state,244.83
